Position;PositionIdx;Indices;Frame;Idx;Time;BacteriaLineage;NextDivisionFrame;PreviousDivisionFrame;SizeRatio;TrackErrorSizeRatio;EndOfChannelContact;TruncatedDivision;TrackHeadIndices;TrackLength;TrackObjectCount;ParentTrackHeadIndices;TrackErrorNext;TrackErrorPrev;Prev;Next;BacteriaCenterX;BacteriaCenterY;BacteriaCenterZ;GrowthRateArea;Size;GrowthRateLength;Length;MeanRFP
mv221_mv248__xy22;3;57-5-0;57;0;570.00000;AHHHHHHHHH;58;52;1.14216;NA;NA;false;52-5-0;6;6;0-5;false;false;56-5-0;NA;2.02150;3.84123;0.00000;2.37596e-02;2.95327;2.37418e-02;4.55742;1.66633e+03
mv221_mv248__xy22;3;57-5-1;57;1;570.00000;AHHHHHHHHTH;60;57;1.16609;NA;NA;false;57-5-1;3;3;0-5;false;false;56-5-1;58-5-2;1.95247;7.63280;0.00000;3.67670e-03;2.10405;7.78370e-03;3.07224;2.00787e+03
mv221_mv248__xy22;3;57-5-2;57;2;570.00000;AHHHHHHHHTT;61;57;1.16609;NA;NA;false;57-5-2;4;4;0-5;false;false;56-5-1;58-5-3;1.95294;10.69597;0.00000;8.94193e-03;2.13785;8.33868e-03;3.14428;1.99658e+03
mv221_mv248__xy22;3;57-5-3;57;3;570.00000;AHHHHHHHTHH;60;55;1.10782;NA;NA;false;55-5-2;5;5;0-5;false;false;56-5-2;58-5-4;1.92706;13.68037;0.00000;9.81395e-03;1.73647;9.12071e-03;2.88647;1.56445e+03
mv221_mv248__xy22;3;57-5-4;57;4;570.00000;AHHHHHHHTHT;NA;55;0.99737;NA;NA;false;55-5-3;5;5;0-5;false;false;56-5-3;58-5-5;1.97624;16.41001;0.00000;5.39624e-03;1.60127;4.90959e-03;2.56482;1.73293e+03
mv221_mv248__xy22;3;57-5-5;57;5;570.00000;AHHHHHHHTTH;NA;55;1.11852;NA;NA;false;55-5-4;4;4;0-5;false;false;56-5-4;58-5-6;1.92331;18.71548;0.00000;3.41625e-03;1.27595;-3.17613e-03;2.08912;1.99557e+03
mv221_mv248__xy22;3;57-5-6;57;6;570.00000;AHHHHHHHTTT;NA;55;1.11698;NA;0.43580;false;55-5-5;3;3;0-5;false;false;56-5-5;NA;1.97635;20.76465;0.00000;3.31710e-03;1.25060;2.63401e-03;2.09619;1.98401e+03
mv221_mv248__xy22;3;58-0-0;58;0;580.00000;AHHHHHHHHHHH;60;55;0.93211;NA;NA;false;55-0-0;5;5;0-0;false;false;57-0-0;59-0-0;2.07565;3.99110;0.00000;9.63960e-03;2.14630;8.77696e-03;3.33089;1.64556e+03
mv221_mv248__xy22;3;58-0-1;58;1;580.00000;AHHHHHHHHHHT;60;55;1.21133;NA;NA;false;55-0-1;5;5;0-0;false;false;57-0-1;59-0-1;2.07088;7.19828;0.00000;1.13096e-02;2.34910;1.14447e-02;3.41049;1.63465e+03
mv221_mv248__xy22;3;58-0-2;58;2;580.00000;AHHHHHHHHHTH;60;55;1.07143;NA;NA;false;55-0-2;5;5;0-0;false;false;57-0-2;59-0-2;1.99439;10.67616;0.00000;1.40149e-02;2.34487;1.29881e-02;3.65448;1.56879e+03
mv221_mv248__xy22;3;58-0-3;58;3;580.00000;AHHHHHHHHHTT;60;55;1.11645;NA;NA;false;55-0-3;5;5;0-0;false;false;57-0-3;59-0-3;2.04653;14.52696;0.00000;1.25702e-02;2.55190;1.24192e-02;3.97352;1.47963e+03
mv221_mv248__xy22;3;58-0-4;58;4;580.00000;AHHHHHHHHTHH;60;57;1.13855;NA;NA;false;57-0-4;3;3;0-0;false;false;57-0-4;59-0-4;2.03993;17.74259;0.00000;9.19132e-03;1.59705;9.29646e-03;2.38383;1.56085e+03
mv221_mv248__xy22;3;58-0-5;58;5;580.00000;AHHHHHHHHTHT;NA;57;1.28939;NA;NA;false;57-0-5;2;2;0-0;false;false;57-0-5;NA;1.99502;19.87990;0.00000;NA;1.25060;NA;1.97690;1.81909e+03
mv221_mv248__xy22;3;58-1-0;58;0;580.00000;AHHHHHHH;76;51;1.05444;NA;NA;false;51-1-0;25;25;0-1;false;false;57-1-0;59-1-0;2.06111;3.29934;0.00000;2.98783e-03;2.20967;2.86074e-03;3.36622;3.29872e+03
mv221_mv248__xy22;3;58-1-1;58;1;580.00000;AHHHHHHT;64;51;0.93464;NA;NA;false;51-1-1;13;13;0-1;false;false;57-1-1;59-1-1;2.04924;6.17803;0.00000;7.37638e-03;1.81252;6.68445e-03;2.69339;3.52355e+03
mv221_mv248__xy22;3;58-1-2;58;2;580.00000;AHHHHHT;63;49;0.98268;NA;NA;false;49-1-1;14;14;0-1;false;false;57-1-2;59-1-2;2.04392;9.62702;0.00000;7.44860e-03;1.91815;6.35470e-03;2.50060;3.34250e+03
mv221_mv248__xy22;3;58-1-3;58;3;580.00000;AHHHHTH;68;49;0.96667;NA;NA;false;49-1-2;19;19;0-1;false;false;57-1-3;59-1-3;2.04309;12.31429;0.00000;4.44077e-03;1.83787;3.81397e-03;2.74235;3.04587e+03
mv221_mv248__xy22;3;58-1-4;58;4;580.00000;G;59;NA;0.92949;NA;NA;false;58-1-4;1;1;0-1;false;false;NA;NA;2.08254;18.95559;0.00000;NA;0.86612;NA;1.40316;1.86336e+03
mv221_mv248__xy22;3;58-2-0;58;0;580.00000;AHHHHHHHH;60;54;1.15939;NA;NA;false;54-2-0;6;6;0-2;false;false;57-2-0;59-2-0;2.03862;3.55585;0.00000;1.82721e-02;2.58147;1.73758e-02;3.78398;1.56307e+03
mv221_mv248__xy22;3;58-2-1;58;1;580.00000;AHHHHHHHT;63;54;1.17633;NA;NA;false;54-2-1;9;9;0-2;false;false;57-2-1;59-2-1;2.04877;6.82313;0.00000;9.91895e-03;2.05757;8.53935e-03;3.04669;1.76700e+03
mv221_mv248__xy22;3;58-2-2;58;2;580.00000;AHHHHHHTH;61;54;1.04065;NA;NA;false;54-2-2;7;7;0-2;false;false;57-2-2;59-2-2;2.04560;9.95909;0.00000;1.46171e-02;2.16320;1.27702e-02;3.09894;1.78608e+03
mv221_mv248__xy22;3;58-2-3;58;3;580.00000;AHHHHHHTT;60;54;1.09186;NA;NA;false;54-2-3;6;6;0-2;false;false;57-2-3;59-2-3;2.01848;13.01230;0.00000;1.25101e-02;2.20967;1.30289e-02;3.20154;1.75246e+03
mv221_mv248__xy22;3;58-2-4;58;4;580.00000;AHHHHHTHH;NA;55;0.97983;NA;NA;false;55-2-4;7;7;0-2;false;false;57-2-4;59-2-4;2.01366;15.78429;0.00000;2.50469e-03;1.43650;1.79743e-03;2.14401;2.00893e+03
mv221_mv248__xy22;3;58-2-5;58;5;580.00000;AHHHHHTHT;NA;55;1.08046;NA;NA;false;55-2-5;5;5;0-2;false;false;57-2-5;59-2-5;2.01730;17.84872;0.00000;4.65871e-03;1.19145;4.93781e-03;1.92492;2.12449e+03
mv221_mv248__xy22;3;58-2-6;58;6;580.00000;AHHHHHTTH;59;52;1.04082;NA;NA;false;52-2-3;7;7;0-2;false;false;57-2-6;NA;2.00298;20.06133;0.00000;8.77268e-03;1.50832;8.71017e-03;2.55575;1.81187e+03
mv221_mv248__xy22;3;58-3-0;58;0;580.00000;AHHHHHHH;60;56;0.96341;NA;NA;false;56-3-0;4;4;0-3;false;false;57-3-0;59-3-0;2.03440;4.94306;0.00000;9.48784e-03;2.33642;1.09481e-02;3.38999;1.85716e+03
mv221_mv248__xy22;3;58-3-1;58;1;580.00000;AHHHHHHT;59;56;0.98074;NA;NA;false;56-3-1;3;3;0-3;false;false;57-3-1;NA;2.02637;8.91208;0.00000;7.70753e-03;2.36600;8.17943e-03;3.38999;1.78475e+03
mv221_mv248__xy22;3;58-3-2;58;2;580.00000;AHHHHHTH;64;55;0.97382;NA;NA;false;55-3-1;9;9;0-3;false;false;57-3-2;59-3-3;1.98320;12.56824;0.00000;5.26789e-03;1.57170;4.58327e-03;2.30819;2.09079e+03
mv221_mv248__xy22;3;58-3-3;58;3;580.00000;AHHHHHTT;61;55;1.01587;NA;NA;false;55-3-2;6;6;0-3;false;false;57-3-3;59-3-4;2.00738;15.08609;0.00000;1.07893e-02;1.62240;8.64057e-03;2.60730;2.10308e+03
mv221_mv248__xy22;3;58-3-4;58;4;580.00000;AHHHHTHH;NA;56;1.05774;NA;NA;false;56-3-4;6;6;0-3;false;false;57-3-4;59-3-5;1.99791;17.80565;0.00000;4.21144e-03;1.70267;4.39022e-03;2.74235;2.15361e+03
mv221_mv248__xy22;3;58-3-5;58;5;580.00000;AHHHHTHT;NA;56;0.94340;NA;NA;false;56-3-5;3;3;0-3;false;false;57-3-5;NA;1.98878;20.29148;0.00000;-1.63949e-03;1.26750;-2.15415e-04;2.09619;2.42107e+03
mv221_mv248__xy22;3;58-4-0;58;0;580.00000;AHHHHHHH;63;52;1.05567;NA;NA;false;52-4-0;11;11;0-4;false;false;57-4-0;59-4-0;1.98084;3.18052;0.00000;7.69161e-03;2.08292;6.08070e-03;3.07979;2.33788e+03
mv221_mv248__xy22;3;58-4-1;58;1;580.00000;AHHHHHHT;60;52;1.04648;NA;NA;false;52-4-1;8;8;0-4;false;false;57-4-1;59-4-1;1.93594;6.75525;0.00000;4.40568e-03;2.94905;3.76778e-03;4.29787;3.27589e+03
mv221_mv248__xy22;3;58-4-2;58;2;580.00000;AHHHHHT;63;38;1.04006;NA;NA;false;38-4-1;25;25;0-4;false;false;57-4-2;59-4-2;1.94870;11.88965;0.00000;3.36942e-03;3.18142;2.75827e-03;4.68722;3.47058e+03
mv221_mv248__xy22;3;58-4-3;58;3;580.00000;AHHHHTHHH;60;54;1.12440;NA;NA;false;54-4-3;6;6;0-4;false;false;57-4-3;59-4-3;1.97544;15.46557;0.00000;1.22264e-02;1.98575;9.46373e-03;2.89597;2.19816e+03
mv221_mv248__xy22;3;58-4-4;58;4;580.00000;AHHHHTHHT;NA;54;1.00427;NA;NA;false;54-4-4;7;7;0-4;false;false;57-4-4;59-4-4;1.97323;18.28713;0.00000;1.39018e-03;0.99287;-7.54245e-05;1.38954;2.85849e+03
mv221_mv248__xy22;3;58-4-5;58;5;580.00000;AHHHHTHTH;NA;53;0.96911;NA;NA;false;53-4-4;6;6;0-4;false;false;57-4-5;NA;1.92669;20.59723;0.00000;3.06733e-03;1.06047;3.76209e-03;1.57214;2.90031e+03
mv221_mv248__xy22;3;58-5-0;58;0;580.00000;AHHHHHHHHHH;61;58;1.18026;NA;NA;false;58-5-0;3;3;0-5;false;false;57-5-0;59-5-0;1.95625;3.60126;0.00000;8.32750e-03;1.93505;7.48523e-03;2.80707;1.48038e+03
mv221_mv248__xy22;3;58-5-1;58;1;580.00000;AHHHHHHHHHT;62;58;1.18026;NA;NA;false;58-5-1;4;4;0-5;false;false;57-5-0;59-5-1;2.01428;6.21042;0.00000;1.18550e-02;1.55057;1.35517e-02;2.27871;1.77744e+03
mv221_mv248__xy22;3;58-5-2;58;2;580.00000;AHHHHHHHHTH;60;57;0.90763;NA;NA;false;57-5-1;3;3;0-5;false;false;57-5-1;59-5-2;2.00249;9.45462;0.00000;3.67670e-03;1.90970;7.78370e-03;2.93149;2.22412e+03
mv221_mv248__xy22;3;58-5-3;58;3;580.00000;AHHHHHHHHTT;61;57;0.87747;true;NA;false;57-5-2;4;4;0-5;false;false;57-5-2;59-5-3;1.94429;12.44472;0.00000;8.94193e-03;1.87590;8.33868e-03;2.93653;2.31287e+03
mv221_mv248__xy22;3;58-5-4;58;4;580.00000;AHHHHHHHTHH;60;55;1.03893;NA;NA;false;55-5-2;5;5;0-5;false;false;57-5-3;59-5-4;1.96233;16.07814;0.00000;9.81395e-03;1.80407;9.12071e-03;2.82208;1.65633e+03
mv221_mv248__xy22;3;58-5-5;58;5;580.00000;AHHHHHHHTHT;NA;55;1.02639;NA;NA;false;55-5-3;5;5;0-5;false;false;57-5-4;59-5-5;1.97272;18.71616;0.00000;5.39624e-03;1.64352;4.90959e-03;2.62909;1.78430e+03
mv221_mv248__xy22;3;58-5-6;58;6;580.00000;AHHHHHHHTTH;NA;55;0.94371;NA;0.48524;false;55-5-4;4;4;0-5;false;false;57-5-5;NA;1.95204;20.90605;0.00000;3.41625e-03;1.20412;-3.17613e-03;1.79781;2.05697e+03
mv221_mv248__xy22;3;59-0-0;59;0;590.00000;AHHHHHHHHHHH;60;55;1.27953;NA;NA;false;55-0-0;5;5;0-0;false;false;58-0-0;NA;2.05640;3.86150;0.00000;9.63960e-03;2.74625;8.77696e-03;4.35936;1.59877e+03
mv221_mv248__xy22;3;59-0-1;59;1;590.00000;AHHHHHHHHHHT;60;55;1.00000;NA;NA;false;55-0-1;5;5;0-0;false;false;58-0-1;NA;2.08491;7.87961;0.00000;1.13096e-02;2.34910;1.14447e-02;3.72547;1.73397e+03
mv221_mv248__xy22;3;59-0-2;59;2;590.00000;AHHHHHHHHHTH;60;55;1.16036;NA;NA;false;55-0-2;5;5;0-0;false;false;58-0-2;NA;1.98886;11.76389;0.00000;1.40149e-02;2.72090;1.29881e-02;4.17824;1.53883e+03
mv221_mv248__xy22;3;59-0-3;59;3;590.00000;AHHHHHHHHHTT;60;55;1.09603;NA;NA;false;55-0-3;5;5;0-0;false;false;58-0-3;NA;2.06733;16.17194;0.00000;1.25702e-02;2.79695;1.24192e-02;4.56668;1.42002e+03
mv221_mv248__xy22;3;59-0-4;59;4;590.00000;AHHHHHHHHTHH;60;57;1.05556;NA;NA;false;57-0-4;3;3;0-0;false;false;58-0-4;NA;2.02901;19.84683;0.00000;9.19132e-03;1.68577;9.29646e-03;2.67765;1.63708e+03
mv221_mv248__xy22;3;59-1-0;59;0;590.00000;AHHHHHHH;76;51;1.12046;NA;NA;false;51-1-0;25;25;0-1;false;false;58-1-0;60-1-0;2.04461;3.31955;0.00000;2.98783e-03;2.47585;2.86074e-03;3.54831;3.30390e+03
mv221_mv248__xy22;3;59-1-1;59;1;590.00000;AHHHHHHT;64;51;1.09790;NA;NA;false;51-1-1;13;13;0-1;false;false;58-1-1;60-1-1;2.02687;6.42934;0.00000;7.37638e-03;1.98997;6.68445e-03;2.75772;3.54695e+03
mv221_mv248__xy22;3;59-1-2;59;2;590.00000;AHHHHHT;63;49;1.19163;NA;NA;false;49-1-1;14;14;0-1;false;false;58-1-2;60-1-2;1.99217;9.63959;0.00000;7.44860e-03;2.28572;6.35470e-03;3.35554;3.06946e+03
mv221_mv248__xy22;3;59-1-3;59;3;590.00000;AHHHHTH;68;49;1.14713;NA;NA;false;49-1-2;19;19;0-1;false;false;58-1-3;60-1-3;2.05317;12.81477;0.00000;4.44077e-03;2.10827;3.81397e-03;2.87179;3.00742e+03
mv221_mv248__xy22;3;59-1-4;59;4;590.00000;GH;NA;59;NA;NA;NA;true;59-1-4;2;2;0-1;false;false;58-1-4;60-1-4;1.91774;20.61087;0.00000;NA;0.56192;NA;1.04809;1.90727e+03
mv221_mv248__xy22;3;59-2-0;59;0;590.00000;AHHHHHHHH;60;54;0.98527;NA;NA;false;54-2-0;6;6;0-2;false;false;58-2-0;NA;2.06596;3.66116;0.00000;1.82721e-02;2.54345;1.73758e-02;3.98413;1.73808e+03
mv221_mv248__xy22;3;59-2-1;59;1;590.00000;AHHHHHHHT;63;54;0.92197;NA;NA;false;54-2-1;9;9;0-2;false;false;58-2-1;60-2-2;2.04367;7.05373;0.00000;9.91895e-03;1.89702;8.53935e-03;2.81383;2.03666e+03
mv221_mv248__xy22;3;59-2-2;59;2;590.00000;AHHHHHHTH;61;54;1.08008;NA;NA;false;54-2-2;7;7;0-2;false;false;58-2-2;60-2-3;2.05308;10.64695;0.00000;1.46171e-02;2.33642;1.27702e-02;3.27332;1.83146e+03
mv221_mv248__xy22;3;59-2-3;59;3;590.00000;AHHHHHHTT;60;54;1.01912;NA;NA;false;54-2-3;6;6;0-2;false;false;58-2-3;NA;2.03073;13.99866;0.00000;1.25101e-02;2.25192;1.30289e-02;3.48402;1.81780e+03
mv221_mv248__xy22;3;59-2-4;59;4;590.00000;AHHHHHTHH;NA;55;1.02647;NA;NA;false;55-2-4;7;7;0-2;false;false;58-2-4;60-2-6;2.03400;16.84673;0.00000;2.50469e-03;1.47452;1.79743e-03;2.30819;2.18818e+03
mv221_mv248__xy22;3;59-2-5;59;5;590.00000;AHHHHHTHT;NA;55;0.98227;NA;NA;false;55-2-5;5;5;0-2;false;false;58-2-5;NA;1.99247;19.04500;0.00000;4.65871e-03;1.17032;4.93781e-03;1.98862;2.30092e+03
mv221_mv248__xy22;3;59-2-6;59;6;590.00000;AHHHHHTTHH;NA;59;NA;NA;0.22558;true;59-2-6;1;1;0-2;false;false;58-2-6;NA;2.06926;20.89562;0.00000;NA;1.02245;NA;1.77415;1.77859e+03
mv221_mv248__xy22;3;59-3-0;59;0;590.00000;AHHHHHHH;60;56;1.11031;NA;NA;false;56-3-0;4;4;0-3;false;false;58-3-0;NA;2.05608;5.30660;0.00000;9.48784e-03;2.59415;1.09481e-02;3.97352;1.86230e+03
mv221_mv248__xy22;3;59-3-1;59;1;590.00000;AHHHHHHTH;NA;59;1.04286;NA;NA;false;59-3-1;1;1;0-3;true;false;58-3-1;NA;2.02504;8.81286;0.00000;NA;1.20412;NA;1.77415;1.81286e+03
mv221_mv248__xy22;3;59-3-2;59;2;590.00000;AHHHHHHTT;64;59;1.04286;NA;NA;false;59-3-2;5;5;0-3;false;false;58-3-1;60-3-2;2.01022;10.71913;0.00000;1.32154e-02;1.26327;1.22599e-02;1.96726;1.87535e+03
mv221_mv248__xy22;3;59-3-3;59;3;590.00000;AHHHHHTH;64;55;1.20699;NA;NA;false;55-3-1;9;9;0-3;false;false;58-3-2;60-3-3;1.98127;13.82213;0.00000;5.26789e-03;1.89702;4.58327e-03;2.68474;2.03379e+03
mv221_mv248__xy22;3;59-3-4;59;4;590.00000;AHHHHHTT;61;55;1.16667;NA;NA;false;55-3-2;6;6;0-3;false;false;58-3-3;60-3-4;2.00528;16.70776;0.00000;1.07893e-02;1.89280;8.64057e-03;2.99635;2.07277e+03
mv221_mv248__xy22;3;59-3-5;59;5;590.00000;AHHHHTHH;NA;56;0.98015;NA;NA;false;56-3-4;6;6;0-3;false;false;58-3-4;60-3-5;1.92071;19.38646;0.00000;4.21144e-03;1.66887;4.39022e-03;2.68474;2.29102e+03
mv221_mv248__xy22;3;59-4-0;59;0;590.00000;AHHHHHHH;63;52;0.98580;NA;NA;false;52-4-0;11;11;0-4;false;false;58-4-0;60-4-0;1.98077;3.17430;0.00000;7.69161e-03;2.05335;6.08070e-03;2.86664;2.39945e+03
mv221_mv248__xy22;3;59-4-1;59;1;590.00000;AHHHHHHT;60;52;0.96562;NA;NA;false;52-4-1;8;8;0-4;false;false;58-4-1;NA;1.96794;7.26804;0.00000;4.40568e-03;2.84765;3.76778e-03;4.03838;3.47247e+03
mv221_mv248__xy22;3;59-4-2;59;2;590.00000;AHHHHHT;63;38;0.96282;NA;NA;false;38-4-1;25;25;0-4;false;false;58-4-2;60-4-3;1.94112;12.25210;0.00000;3.36942e-03;3.06312;2.75827e-03;4.48688;3.64127e+03
mv221_mv248__xy22;3;59-4-3;59;3;590.00000;AHHHHTHHH;60;54;0.98723;NA;NA;false;54-4-3;6;6;0-4;false;false;58-4-3;NA;2.01080;16.52681;0.00000;1.22264e-02;1.96040;9.46373e-03;2.87179;2.25906e+03
mv221_mv248__xy22;3;59-4-4;59;4;590.00000;AHHHHTHHT;NA;54;0.98298;NA;NA;false;54-4-4;7;7;0-4;false;false;58-4-4;60-4-6;1.95732;19.34158;0.00000;1.39018e-03;0.97597;-7.54245e-05;1.38954;2.90323e+03
mv221_mv248__xy22;3;59-5-0;59;0;590.00000;AHHHHHHHHHH;61;58;0.76419;true;NA;false;58-5-0;3;3;0-5;false;false;58-5-0;60-5-0;2.06180;3.90446;0.00000;8.32750e-03;1.47875;7.48523e-03;2.21859;1.65783e+03
mv221_mv248__xy22;3;59-5-1;59;1;590.00000;AHHHHHHHHHT;62;58;1.16894;NA;NA;false;58-5-1;4;4;0-5;false;false;58-5-1;60-5-1;2.02393;6.76439;0.00000;1.18550e-02;1.81252;1.35517e-02;2.62023;1.80263e+03
mv221_mv248__xy22;3;59-5-2;59;2;590.00000;AHHHHHHHHTH;60;57;1.18584;NA;NA;false;57-5-1;3;3;0-5;false;false;58-5-2;NA;2.02991;9.90692;0.00000;3.67670e-03;2.26460;7.78370e-03;3.58974;2.27151e+03
mv221_mv248__xy22;3;59-5-3;59;3;590.00000;AHHHHHHHHTT;61;57;1.11712;NA;NA;false;57-5-2;4;4;0-5;false;false;58-5-3;60-5-4;1.99600;13.35095;0.00000;8.94193e-03;2.09560;8.33868e-03;3.19096;2.42767e+03
mv221_mv248__xy22;3;59-5-4;59;4;590.00000;AHHHHHHHTHH;60;55;1.10539;NA;NA;false;55-5-2;5;5;0-5;false;false;58-5-4;NA;1.93704;17.24676;0.00000;9.81395e-03;1.99420;9.12071e-03;3.13688;1.75368e+03
mv221_mv248__xy22;3;59-5-5;59;5;590.00000;AHHHHHHHTHT;NA;55;1.08483;NA;NA;false;55-5-3;5;5;0-5;false;false;58-5-5;NA;1.96756;20.03232;0.00000;5.39624e-03;1.78295;4.90959e-03;2.68474;1.88135e+03
mv221_mv248__xy22;3;60-0-0;60;0;600.00000;AHHHHHHHHHHHH;65;60;1.12000;NA;NA;false;60-0-0;5;5;0-0;false;false;59-0-0;61-0-0;2.12418;2.98142;0.00000;1.36430e-02;1.72802;1.38682e-02;2.74235;1.45345e+03
mv221_mv248__xy22;3;60-0-1;60;1;600.00000;AHHHHHHHHHHHT;65;60;1.12000;NA;NA;false;60-0-1;5;5;0-0;false;false;59-0-0;61-0-1;2.01459;5.42719;0.00000;1.43251e-02;1.34777;1.31313e-02;2.18017;1.80222e+03
mv221_mv248__xy22;3;60-0-2;60;2;600.00000;AHHHHHHHHHHTH;65;60;1.12050;NA;NA;false;60-0-2;5;5;0-0;false;false;59-0-1;61-0-2;2.02882;7.41497;0.00000;1.32021e-02;1.27172;1.16876e-02;1.87601;1.88095e+03
mv221_mv248__xy22;3;60-0-3;60;3;600.00000;AHHHHHHHHHHTT;66;60;1.12050;NA;NA;false;60-0-3;6;6;0-0;false;false;59-0-1;61-0-3;2.03922;9.36565;0.00000;8.01442e-03;1.36045;7.63985e-03;2.11625;1.87524e+03
mv221_mv248__xy22;3;60-0-4;60;4;600.00000;AHHHHHHHHHTHH;65;60;1.01863;NA;NA;false;60-0-4;5;5;0-0;false;false;59-0-2;61-0-4;1.87916;11.37721;0.00000;1.36424e-02;1.36467;1.30145e-02;2.22524;1.74271e+03
mv221_mv248__xy22;3;60-0-5;60;5;600.00000;AHHHHHHHHHTHT;NA;60;1.01863;NA;NA;false;60-0-5;5;5;0-0;false;false;59-0-2;61-0-5;2.01110;13.71773;0.00000;3.08716e-04;1.40692;-7.97590e-04;2.25635;1.60928e+03
mv221_mv248__xy22;3;60-0-6;60;6;600.00000;AHHHHHHHHHTTH;63;60;1.11934;NA;NA;false;60-0-6;3;3;0-0;false;false;59-0-3;61-0-6;1.94820;15.98964;0.00000;4.87870e-03;1.52522;1.71356e-03;2.50060;1.49328e+03
mv221_mv248__xy22;3;60-0-7;60;7;600.00000;AHHHHHHHHHTTT;NA;60;1.11934;NA;NA;false;60-0-7;2;2;0-0;false;false;59-0-3;61-0-7;1.97344;18.61070;0.00000;NA;1.60550;NA;2.65149;1.38650e+03
mv221_mv248__xy22;3;60-0-8;60;8;600.00000;AHHHHHHHHTHHH;NA;60;NA;NA;0.40847;true;60-0-8;1;1;0-0;false;false;59-0-4;NA;2.03136;20.83272;0.00000;NA;1.22525;NA;1.92492;1.84633e+03
mv221_mv248__xy22;3;60-1-0;60;0;600.00000;AHHHHHHH;76;51;0.98294;NA;NA;false;51-1-0;25;25;0-1;false;false;59-1-0;61-1-0;2.04140;3.46023;0.00000;2.98783e-03;2.43360;2.86074e-03;3.66083;3.42191e+03
mv221_mv248__xy22;3;60-1-1;60;1;600.00000;AHHHHHHT;64;51;1.02335;NA;NA;false;51-1-1;13;13;0-1;false;false;59-1-1;61-1-1;2.03428;6.59898;0.00000;7.37638e-03;2.03645;6.68445e-03;2.96018;3.76551e+03
mv221_mv248__xy22;3;60-1-2;60;2;600.00000;AHHHHHT;63;49;0.95564;NA;NA;false;49-1-1;14;14;0-1;false;false;59-1-2;61-1-2;2.02707;10.31853;0.00000;7.44860e-03;2.18432;6.35470e-03;2.93653;3.36355e+03
mv221_mv248__xy22;3;60-1-3;60;3;600.00000;AHHHHTH;68;49;0.90180;NA;NA;false;49-1-2;19;19;0-1;false;false;59-1-3;61-1-3;2.01081;13.08334;0.00000;4.44077e-03;1.90125;3.81397e-03;2.49129;3.16459e+03
mv221_mv248__xy22;3;60-1-4;60;4;600.00000;GH;NA;59;2.12030;true;0.29958;false;59-1-4;2;2;0-1;false;false;59-1-4;NA;2.00439;20.87076;0.00000;NA;1.19145;NA;1.83042;1.88940e+03
mv221_mv248__xy22;3;60-2-0;60;0;600.00000;AHHHHHHHHH;67;60;1.13953;NA;NA;false;60-2-0;7;7;0-2;false;false;59-2-0;61-2-0;1.95185;3.05752;0.00000;1.10819e-02;1.63507;1.03995e-02;2.61297;1.68387e+03
mv221_mv248__xy22;3;60-2-1;60;1;600.00000;AHHHHHHHHT;67;60;1.13953;NA;NA;false;60-2-1;7;7;0-2;false;false;59-2-0;61-2-1;2.05261;5.44261;0.00000;7.67622e-03;1.26327;6.93116e-03;2.05239;1.81628e+03
mv221_mv248__xy22;3;60-2-2;60;2;600.00000;AHHHHHHHT;63;54;1.12918;NA;NA;false;54-2-1;9;9;0-2;false;false;59-2-1;61-2-2;2.04167;8.08256;0.00000;9.91895e-03;2.14207;8.53935e-03;3.33786;2.12223e+03
mv221_mv248__xy22;3;60-2-3;60;3;600.00000;AHHHHHHTH;61;54;1.32911;NA;NA;false;54-2-2;7;7;0-2;false;false;59-2-2;NA;1.96680;11.81452;0.00000;1.46171e-02;3.10537;1.27702e-02;4.36275;1.70017e+03
mv221_mv248__xy22;3;60-2-4;60;4;600.00000;AHHHHHHTTH;NA;60;1.19887;NA;NA;false;60-2-4;4;4;0-2;false;false;59-2-3;61-2-5;2.04492;14.87295;0.00000;1.17034e-02;1.27595;9.79374e-03;1.97690;1.76659e+03
mv221_mv248__xy22;3;60-2-5;60;5;600.00000;AHHHHHHTTT;NA;60;1.19887;NA;NA;false;60-2-5;3;3;0-2;false;false;59-2-3;61-2-6;2.04123;17.00165;0.00000;9.55921e-03;1.42382;8.57003e-03;2.18017;1.70445e+03
mv221_mv248__xy22;3;60-2-6;60;6;600.00000;AHHHHHTHH;NA;55;1.04585;NA;NA;false;55-2-4;7;7;0-2;false;false;59-2-4;61-2-7;1.96852;19.18159;0.00000;2.50469e-03;1.54212;1.79743e-03;2.49129;2.13222e+03
mv221_mv248__xy22;3;60-3-0;60;0;600.00000;AHHHHHHHH;66;60;1.49837;true;NA;false;60-3-0;6;6;0-3;false;false;59-3-0;61-3-0;2.03122;4.33484;0.00000;1.25675e-02;1.94772;1.28080e-02;2.92789;1.60921e+03
mv221_mv248__xy22;3;60-3-1;60;1;600.00000;AHHHHHHHT;64;60;1.49837;true;NA;false;60-3-1;4;4;0-3;false;false;59-3-0;61-3-1;1.99744;7.28467;0.00000;1.38228e-02;1.93927;1.24473e-02;2.87179;1.80383e+03
mv221_mv248__xy22;3;60-3-2;60;2;600.00000;AHHHHHHTT;64;59;1.23411;NA;NA;false;59-3-2;5;5;0-3;false;false;59-3-2;61-3-2;1.97783;9.97089;0.00000;1.32154e-02;1.55902;1.22599e-02;2.43642;1.82111e+03
